doc_id,corpus,author,segment_id,marker,marker_group,marker_category,count,word_count,prevalence
"Winston Churchill's Broadcast on the Soviet-German War, 1941",longitudinal,churchill,1,purify,justification_for_violence,harm_justification,0,2040,0
american_civilization.1945,longitudinal,evola,1,purify,justification_for_violence,harm_justification,0,3231,0
dark_age.1934,longitudinal,evola,1,purify,justification_for_violence,harm_justification,0,861,0
decadence.1928,longitudinal,evola,1,purify,justification_for_violence,harm_justification,0,559,0
degeneration.1938,longitudinal,evola,1,purify,justification_for_violence,harm_justification,0,2118,0
fascism.1928,longitudinal,evola,1,purify,justification_for_violence,harm_justification,0,1081,0
jihad.1934,longitudinal,evola,1,purify,justification_for_violence,harm_justification,0,2102,0
neo-pagans.1942,longitudinal,evola,1,purify,justification_for_violence,harm_justification,0,2536,0
occult.1953,longitudinal,evola,1,purify,justification_for_violence,harm_justification,0,1025,0
Against Pessimism_4.15.1924,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,1943,0
character_3.3.1917,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,582,0
chronicles of the new order_9.13.1919,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,507,0
For an ideological preparation of the masses_3-4.1925,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,3333,0
Lessons_5.5.1922,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,930,0
Maximalism and Extremism_7.2.1925,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,436,0
Men of Flesh and Blood_5.8.1921,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,612,0
men or machines_12.24.1916,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,1155,0
Neither Fascism nor Liberalism_ Sovietism!_10.7.1924,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,1156,0
Newspapers and the workers_12.22.1916,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,706,0
On the Operations of the Central Committee of the Party_12.20.1925,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,1164,0
one year of history_3.16.1918,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,917,0
red ink_4.4.1919,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,630,0
revolutionaries and elections_11.15.1919,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,953,0
Speech to the Italian parliament_5.16.1925,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,3493,0
split or disorder_12.11-18.1920,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,931,0
Sterile and Negative Criticism_9.30.1925,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,1056,0
The Agrarian Struggle in Italy_8.31.1921,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,836,0
the ape people_1.2.1921,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,991,0
The Arditi del Popolo_7.15.1921,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,1060,0
The Communists and the Elections_4.12.1921,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,1052,0
the conquest of the state_7.12.1919,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,2212,0
the development of the revolution_9.13.1919,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,1469,0
The events of 2-3 December (1919)_12.6-13.19,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,1841,0
The Genoa Conference and Italy (19 April 1922)_4.19.1922,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,673,0
The grimace of Gwynplaine_8.30.1921,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,871,0
The parties and the Masses_9.25.1921,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,1382,0
the price of history_6.7.1919,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,1628,0
the problem of power_11.29.1919,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,1800,0
The Revolution against ‘Capital’_12.24.1917,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,1311,0
The tactic of failure_9.22.1921,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,1112,0
The Turin factory council movement_3.14.1921,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,2990,0
The two fascisms_8.25.1921,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,879,0
The Vatican_3.12.1924,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,1493,0
To the section commissars of the FIAT-Brevetti workshops_9.13.1919,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,1448,0
unions and councils_10.11.1919,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,1864,0
unions and the dictatorship_10.25.1919,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,1634,0
war is war_1.31.1921,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,1201,0
workers' democracy_6.21.1919,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,1360,0
workers and peasants_1.3.1920,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,878,0
workers and peasants_8.2.1919,longitudinal,gramsci,1,purify,justification_for_violence,harm_justification,0,1820,0
Harris_10.23.1998,longitudinal,harris,1,purify,justification_for_violence,harm_justification,0,384,0
Harris_11.1.1998,longitudinal,harris,1,purify,justification_for_violence,harm_justification,0,229,0
Harris_11.12.1998,longitudinal,harris,1,purify,justification_for_violence,harm_justification,0,285,0
Harris_11.17.1998,longitudinal,harris,1,purify,justification_for_violence,harm_justification,0,913,0
Harris_11.22.1998,longitudinal,harris,1,purify,justification_for_violence,harm_justification,0,359,0
Harris_11.8.1998,longitudinal,harris,1,purify,justification_for_violence,harm_justification,0,227,0
Harris_12.17.1998,longitudinal,harris,1,purify,justification_for_violence,harm_justification,0,119,0
Harris_12.20.1998,longitudinal,harris,1,purify,justification_for_violence,harm_justification,0,38,0
Harris_12.29.1998,longitudinal,harris,1,purify,justification_for_violence,harm_justification,0,84,0
Harris_12.3.1998,longitudinal,harris,1,purify,justification_for_violence,harm_justification,0,365,0
Harris_4.10.1998,longitudinal,harris,1,purify,justification_for_violence,harm_justification,0,569,0
Harris_4.12.1998,longitudinal,harris,1,purify,justification_for_violence,harm_justification,0,518,0
Harris_4.21.1998,longitudinal,harris,1,purify,justification_for_violence,harm_justification,0,648,0
Harris_4.3.1999,longitudinal,harris,1,purify,justification_for_violence,harm_justification,0,224,0
Harris_5.20.1998,longitudinal,harris,1,purify,justification_for_violence,harm_justification,0,356,0
Harris_5.6.1998,longitudinal,harris,1,purify,justification_for_violence,harm_justification,0,421,0
Harris_5.9.1998,longitudinal,harris,1,purify,justification_for_violence,harm_justification,0,229,0
Harris_6.12.1998,longitudinal,harris,1,purify,justification_for_violence,harm_justification,0,306,0
Harris_6.13.1998,longitudinal,harris,1,purify,justification_for_violence,harm_justification,0,217,0
Harris_7.29.1998,longitudinal,harris,1,purify,justification_for_violence,harm_justification,0,410,0
“Cultural-National” Autonomy_11.28.1913,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,1347,0
“Disgrace” as the Capitalists and the Proletarians Understand It_5.5.1917,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,448,0
A Contribution to the History of the National Programme in Austria and in Russia_2.5.1914,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,770,0
A Disgraceful Resolution_10.18.1912,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,325,0
A New Chapter of World History_10.21.1912,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,343,0
Bill on the Equality of Nations and the Safeguarding of the Rights of National Minorities_5.6.1914,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,642,0
Cadets and Nationalists_10.24.1912,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,328,0
Cadets on the Question of the Ukraine_7.16.1913,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,485,0
Clarity Has Been Achieved_6.5.1914,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,1582,0
Class War in Dublin_8.29.1913,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,1432,0
Concerning Certain Speeches by Workers’ Deputies_11.1912,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,1576,0
Concerning the Workers’ Deputies to the Duma and Their Declaration_11.1912,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,1298,0
Corrupting the Workers with Refined Nationalism_5.10.1914,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,930,0
Does the Jewish Proletariat Need an “Independent Political Party”__2.15.1903,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,1829,0
Draft Platform for the Fourth Congress of Social-Democrats of the Latvian Area_6.25.1913,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,2872,0
Draft Theses on National and Colonial Questions_6.5.1920,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,2315,0
Editorial Comment on Veteran’s Article_ “The National Question and the Lettish Proletariat”_2.1914,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,233,0
Finland and Russia_5.15.1917,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,1238,0
How Does Bishop Nikon Defend the Ukrainians__9.13.1913,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,688,0
Is a Compulsory Official Language Needed__1.18.1914,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,900,0
"It Is Undemocratic, Citizen Kerensky!_6.15.1917",longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,466,0
Liberals and Democrats on the Language Question_9.5.1913,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,1092,0
Manifesto To The Ukrainian People_12.3.1917,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,722,0
More About “Nationalism”_2.20.1914,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,668,0
National-Liberalism and the Right of Nations to Self-Determination_12.20.1913,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,620,0
National Equality_4.16.1914,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,535,0
Novoye Vremya and Rech on the Right of Nations to Self-Determination_12.25.1913,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,307,0
On the Manifesto of the Armenian Social-Democrats_2.1.1903,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,1294,0
On the National Pride of the Great Russians_12.12.1914,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,1534,0
On the Question of National Policy_4.6.1914,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,2883,0
Once More on the Segregation of the Schools According to Nationality_12.17.1913,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,826,0
Political Lessons_3.1914,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,598,0
"Resolutions of the Summer, 1913_9.1913",longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,3930,0
Separatists in Russia and Separatists in Austria_5.8.1913,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,610,0
Speech At The First All-Russia Congress Of The Navy_11.22.1917,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,2033,0
The “Vexed Questions” of Our Party_11.1912,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,2638,0
The Balkan War and Bourgeois Chauvinism_3.29.1913,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,439,0
The Black Hundreds and the Organisation of an Uprising_8.29.1905,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,1833,0
The British Liberals and Ireland_3.12.1914,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,1056,0
The Cadets and “The Right of Nations to Self-Determination”_12.11.1913,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,724,0
The Campaign Against Finland_4.26.1910,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,1466,0
The Discussion On Self-Determination Summed Up_7.16,longitudinal,lenin,1,purify,justification_for_violence,harm_justification,0,14226,0
